Date,Price
2022-10-05,4.73901685940234
2022-10-06,4.731873523118001
2022-10-07,4.72013740769124
2022-10-11,4.6793546781185995
2022-10-12,4.683356229289281
2022-10-13,4.6730138763461
2022-10-14,4.67800451774124
2022-10-17,4.69355005417372
2022-10-18,4.705922025876081
2022-10-19,4.727094891535621
2022-10-20,4.744015338484921
2022-10-21,4.750575425513781
2022-10-25,4.74403010214348
2022-10-26,4.750558461158261
2022-10-27,4.75036433467578
2022-10-28,4.763271948678181
2022-10-31,4.773479155012921
2022-11-01,4.76982323025034
2022-11-02,4.764384288964601
2022-11-03,4.715477847931879
2022-11-04,4.74197520866356
2022-11-07,4.74615202621536
2022-11-08,4.759452911317361
2022-11-09,4.76655025307746
2022-11-10,4.771246482427601
2022-11-11,4.77430459550574
2022-11-14,4.772728877113041
2022-11-15,4.762094533226801
2022-11-16,4.758205847388299
2022-11-17,4.780460892987961
2022-11-21,4.8050841932193
2022-11-22,4.801093304314421
2022-11-23,4.79283512306012
2022-11-24,4.84737724812026
2022-11-25,4.85717914247362
2022-11-29,4.890007485276899
2022-11-30,4.8800728994210205
2022-12-01,4.86728321685492
2022-12-02,4.86745976016682
2022-12-05,4.868491330156299
2022-12-06,4.870133405255401
2022-12-07,4.86419841785236
2022-12-08,4.86599893389646
2022-12-09,4.8859195782007205
2022-12-12,4.88484866177258
2022-12-13,4.9094623294657005
2022-12-14,4.9308944751351
2022-12-15,4.9287641206949
2022-12-16,4.946223268920419
2022-12-19,4.93815788294972
2022-12-20,4.92296801996366
2022-12-21,4.9262451265992
2022-12-22,4.91767840352882
2022-12-23,4.93776403352398
2022-12-27,4.92189489745462
2022-12-28,4.926570558185961
2022-12-29,4.945993211881921
2022-12-30,4.9441547439050595
2023-01-03,4.9285409738937
2023-01-04,4.9283585304248
2023-01-05,4.93583036163966
2023-01-06,4.947064962080061
2023-01-09,4.97848494661744
2023-01-10,4.9763829406061
2023-01-11,4.9900549324752
2023-01-12,4.98964247207188
2023-01-13,4.99186706893966
2023-01-16,4.98830627238472
2023-01-17,4.97950993851018
2023-01-18,4.995684078396679
2023-01-19,4.996865482076819
2023-01-20,5.0127717328865415
2023-01-25,5.00842927346026
2023-01-26,5.01415459826812
2023-01-27,5.00569818675942
2023-01-30,5.036491978219519
2023-01-31,4.991868932520379
2023-02-02,5.00088973958346
2023-02-03,5.00359990220818
2023-02-07,4.990703713964081
2023-02-08,4.968268088745161
2023-02-09,4.9659244706550405
2023-02-10,5.01878212989142
2023-02-13,5.00988282757686
2023-02-14,5.01456741196876
2023-02-15,5.01184348147358
2023-02-16,5.0095624748200995
2023-02-17,5.005993102129339
2023-02-20,5.018729659720999
2023-02-21,5.013557004766939
2023-02-22,5.01157691932524
2023-02-23,4.9984287844068
2023-02-24,5.0027062237602
2023-02-27,5.02636335530306
2023-02-28,5.061074751751339
2023-03-01,5.06298316769816
2023-03-02,5.06574932924266
2023-03-03,5.080068920772881
2023-03-06,5.07773832609988
2023-03-07,5.09986077348936
2023-03-08,5.1046542258327605
2023-03-09,5.108724098522541
2023-03-10,5.0909667661068605
2023-03-13,5.08796138751876
2023-03-14,5.03130026052832
2023-03-15,5.047497747303161
2023-03-16,5.011900058167221
2023-03-17,5.07782524415386
2023-03-20,5.047391748790361
2023-03-21,5.04358175510418
2023-03-22,5.07065618368658
2023-03-23,5.05943101723088
2023-03-24,5.0501010885793605
2023-03-27,5.040056031518921
2023-03-28,5.05208581941912
2023-03-29,5.042964362759579
2023-03-30,5.0660710613056
2023-03-31,5.05717496893654
2023-04-03,5.100525943539779
2023-04-04,5.09126522375988
2023-04-05,5.10555989303202
2023-04-06,5.107501079341521
2023-04-07,5.11856709105866
2023-04-10,5.111412933907461
2023-04-11,5.126444880897941
2023-04-12,5.11719204042234
2023-04-13,5.14029014079396
2023-04-14,5.1302949127124
2023-04-17,5.14004633948824
2023-04-18,5.1207000902334
2023-04-19,5.1127531005795195
2023-04-20,5.12279778305574
2023-04-25,5.12853507494944
2023-04-26,5.11145519820424
2023-04-27,5.124952074268821
2023-04-28,5.12847579402366
2023-05-02,5.13600527673236
2023-05-03,5.1546494257118995
2023-05-05,5.15405557745554
2023-05-08,5.16837121151304
2023-05-09,5.16053980849644
2023-05-10,5.16315201049284
2023-05-11,5.16534229020092
2023-05-12,5.150421886004181
2023-05-15,5.1583421325749
2023-05-16,5.1518446452867
2023-05-17,5.14409767314978
2023-05-18,5.157732640806521
2023-05-19,5.159869559431121
2023-05-22,5.1490575397429605
2023-05-23,5.128792443828701
2023-05-24,5.095538188113761
2023-05-25,5.097029896410421
2023-05-26,5.09267444430432
2023-05-29,5.080546198275801
2023-05-30,5.078291433996261
2023-05-31,5.06118783656428
2023-06-01,5.04449503925152
2023-06-02,5.02608142503666
2023-06-06,5.008585116094041
2023-06-07,5.00333087183268
2023-06-08,5.0053965219775804
2023-06-09,4.99380479497812
2023-06-12,5.00135009206188
2023-06-13,5.017904868839722
2023-06-14,5.01493612237608
2023-06-15,4.9957966438975605
2023-06-16,4.9893281197340205
2023-06-19,5.0052411364929394
2023-06-20,5.006509311800361
2023-06-21,5.02619039390508
2023-06-22,5.0434096978169
2023-06-23,5.0285687129182595
2023-06-26,5.040208596886199
2023-06-27,5.06666122911114
2023-06-28,5.05342309248106
2023-06-30,5.0578838505190795
2023-07-03,5.085389294091179
2023-07-04,5.089585463623719
2023-07-05,5.0826204616032795
2023-07-06,5.081300871383419
2023-07-07,5.080189839769199
2023-07-10,5.08681425889972
2023-07-11,5.09711086363922
2023-07-12,5.09968572259388
2023-07-13,5.091183418143279
2023-07-14,5.109681891842641
2023-07-17,5.095711338833279
2023-07-18,5.103196041434678
2023-07-20,5.101930812288539
2023-07-21,5.10655548501522
2023-07-24,5.12985038499848
2023-07-25,5.16789466995978
2023-07-26,5.189929871147779
2023-07-27,5.21746160064068
2023-07-28,5.191452092554281
2023-07-31,5.21711734425888
2023-08-01,5.21317024185758
2023-08-02,5.205034602447121
2023-08-03,5.17457613064738
2023-08-04,5.193232651256
2023-08-07,5.20956584136122
2023-08-08,5.22141336671506
2023-08-09,5.21332976460878
2023-08-10,5.20118039129478
2023-08-11,5.204384121204279
2023-08-14,5.218412294982979
2023-08-15,5.228069959860539
2023-08-16,5.2281503039897395
2023-08-17,5.212771106866759
2023-08-18,5.210951368511259
2023-08-21,5.2076347769288
2023-08-22,5.208630376219681
2023-08-23,5.21376271910258
2023-08-24,5.22747774451592
2023-08-25,5.21958276080362
2023-08-28,5.24562052396416
2023-08-29,5.252843606024241
2023-08-30,5.25658643755514
2023-09-01,5.27522077851292
2023-09-04,5.2658972896876195
2023-09-05,5.26071301409786
2023-09-06,5.25771339410826
2023-09-07,5.25431528445516
2023-09-08,5.25825881634814
2023-09-11,5.2816003144309
2023-09-12,5.28045790910012
2023-09-13,5.27537257810256
2023-09-14,5.292685458831061
2023-09-15,5.32768384853902
2023-09-18,5.350593509795499
2023-09-19,5.327678034674861
2023-09-20,5.31764506162666
2023-09-21,5.320706809251961
2023-09-22,5.3139874736201005
2023-09-25,5.30449033498442
2023-09-26,5.30335920397694
2023-09-27,5.3050425393459
2023-09-29,5.285141267515581
2023-10-02,5.28258877933234
2023-10-03,5.29374132827496
2023-10-04,5.2450219350150995
2023-10-05,5.25945847196498
2023-10-06,5.25552576901932
2023-10-09,5.2563288044933
2023-10-10,5.279187268865039
2023-10-11,5.265910049332719
2023-10-12,5.29331766683934
2023-10-13,5.30036910088644
2023-10-16,5.301688195388341
2023-10-17,5.311287611097501
2023-10-18,5.317791560368841
2023-10-19,5.30949949069424
2023-10-20,5.310717877108701
2023-10-23,5.30537579944874
2023-10-24,5.30621305235754
2023-10-25,5.3190206804715405
2023-10-26,5.31836989023484
2023-10-27,5.3207465181371
2023-10-30,5.31887342143634
2023-10-31,5.340173687382141
2023-11-01,5.322958010613701
2023-11-02,5.33646644253862
2023-11-03,5.347066756923299
2023-11-06,5.369531647629761
2023-11-07,5.365652464239541
2023-11-08,5.366074112835641
2023-11-09,5.362575845373019
2023-11-10,5.36124573843216
2023-11-14,5.36813752788804
2023-11-15,5.38720181041184
2023-11-16,5.40212131288376
2023-11-17,5.3935964554871205
2023-11-20,5.400951316354661
2023-11-21,5.39452309733384
2023-11-22,5.3907249025266
2023-11-23,5.3874162855848
2023-11-24,5.38740521363914
2023-11-27,5.367118852846801
2023-11-28,5.3740761581745
2023-11-29,5.380770642388901
2023-11-30,5.4006567446360805
2023-12-01,5.397974394028281
2023-12-04,5.402136641945919
2023-12-05,5.41183259443382
2023-12-06,5.3941477389084
2023-12-07,5.3964376913683205
2023-12-08,5.398604908554422
2023-12-11,5.421712888702659
2023-12-12,5.425267694535421
2023-12-13,5.42683174849004
2023-12-14,5.4548993713513605
2023-12-15,5.4801433631276595
2023-12-18,5.50481216097116
2023-12-19,5.49659877764266
2023-12-20,5.48289060003478
2023-12-21,5.431952928884961
2023-12-22,5.4381418221316
2023-12-26,5.400578561272601
2023-12-27,5.400168426629461
2023-12-28,5.416025982124801
2023-12-29,5.41968303596614
2024-01-02,5.40890252515526
2024-01-03,5.42124126978716
2024-01-04,5.475928793587681
2024-01-05,5.50568751747164
2024-01-08,5.51121783726516
2024-01-09,5.54244236292982
2024-01-10,5.526943432880561
2024-01-11,5.52524588343722
2024-01-12,5.550771352439701
2024-01-15,5.570528558142261
2024-01-16,5.554211636630461
2024-01-17,5.561387503012961
2024-01-18,5.56812335523806
2024-01-19,5.570456506937781
2024-01-22,5.58789019399142
2024-01-23,5.601625455015581
2024-01-24,5.608700250841979
2024-01-26,5.62275369627998
2024-01-29,5.634705982219918
2024-01-30,5.647203770981819
2024-01-31,5.641948742426501
2024-02-02,5.64696188998246
2024-02-05,5.629097663101262
2024-02-06,5.647285870848361
2024-02-07,5.652472861495361
2024-02-08,5.64828824535366
2024-02-09,5.65620539731346
2024-02-13,5.703281629037659
2024-02-14,5.6988025925197405
2024-02-15,5.71690258149188
2024-02-16,5.71788811680424
2024-02-19,5.73495828837242
2024-02-20,5.75983353989384
2024-02-21,5.76832125740008
2024-02-22,5.7991666051981
2024-02-23,5.81291390683948
2024-02-26,5.8180718811383
2024-02-27,5.816041698346399
2024-02-28,5.82863020351706
2024-02-29,5.87140933234272
2024-03-01,5.88560743384134
2024-03-04,5.9270714208457
2024-03-05,5.89770571531974
2024-03-06,5.924829017105941
2024-03-07,5.95046418355616
2024-03-08,5.948110925091701
2024-03-11,5.976580816988801
2024-03-12,5.97979083734552
2024-03-13,5.973966560572681
2024-03-14,6.00163257113182
2024-03-15,6.0240750585414204
2024-03-18,6.01994168248376
2024-03-19,6.06039406763254
2024-03-20,6.061874662231459
2024-03-21,6.049508641924859
2024-03-22,6.0684838447126594
2024-03-25,6.062667170270281
2024-03-26,6.07657701396854
2024-03-27,6.09776342385944
2024-03-29,6.09894429238398
2024-04-01,6.130512329086641
2024-04-02,6.1543408963097805
2024-04-03,6.0941610546458
2024-04-04,6.137367533422339
2024-04-05,6.1400679344577
2024-04-08,6.18725271561614
2024-04-09,6.197030638997399
2024-04-12,6.2166784758159
2024-04-15,6.18178684617406
2024-04-16,6.143874483831199
2024-04-17,6.14543657103658
2024-04-18,6.160687101366101
2024-04-19,6.180567406900461
2024-04-22,6.2253746437491015
2024-04-23,6.221873765551499
2024-04-24,6.2236878388664
2024-04-25,6.2320537745727815
2024-04-26,6.196914371360901
2024-04-29,6.228402726367001
2024-04-30,6.2354974355450015
2024-05-02,6.241999704367899
2024-05-03,6.248085609904299
2024-05-06,6.2558750322862995
2024-05-07,6.3017304818134
2024-05-08,6.313532579246701
2024-05-09,6.3091654560689
2024-05-10,6.309187165815102
2024-05-13,6.317202061971201
2024-05-14,6.311326811967599
2024-05-15,6.3154652725761995
2024-05-16,6.346998381119999
2024-05-17,6.363565574030999
2024-05-20,6.4160476990721005
2024-05-21,6.4085718074469
2024-05-23,6.4274428877427
2024-05-24,6.406156425410401
2024-05-27,6.4197564879395
2024-05-28,6.403568672777961
2024-05-29,6.38881074158644
2024-05-30,6.381568769530801
2024-05-31,6.4017103267875015
2024-06-04,6.40079716631684
2024-06-05,6.3812194578208
2024-06-06,6.402442083512099
2024-06-07,6.4018432174809
2024-06-10,6.394424711982101
2024-06-11,6.388664207883041
2024-06-12,6.37988869573484
2024-06-13,6.34872084073436
2024-06-14,6.36980771886636
2024-06-18,6.35836172603436
2024-06-19,6.3460737789820385
2024-06-20,6.3389088782870395
2024-06-21,6.359019083837179
2024-06-24,6.34080666877712
2024-06-25,6.332566172274019
2024-06-26,6.35795417527356
2024-06-27,6.364341998141619
2024-06-28,6.355288085908038
2024-07-01,6.39165963483582
2024-07-02,6.39809777148344
2024-07-03,6.405271174859459
2024-07-04,6.410482680061699
2024-07-05,6.402231118562699
2024-07-09,6.386682334805698
2024-07-10,6.3740937460655
2024-07-11,6.3965947839002
2024-07-12,6.384732496097438
2024-07-15,6.41384627239144
2024-07-16,6.413578162285358
2024-07-17,6.4205470507032
2024-07-18,6.397648179073199
2024-07-19,6.396267035204659
2024-07-22,6.388572912662119
2024-07-23,6.3857654323504605
2024-07-24,6.3852456262191195
2024-07-25,6.405151268094699
2024-07-26,6.4385879431219015
2024-07-29,6.452104416271399
2024-07-30,6.450599176169301
2024-07-31,6.458745353600401
2024-08-01,6.477642416445001
2024-08-02,6.449729314567101
2024-08-05,6.22946623105184
2024-08-06,6.304531753997641
2024-08-07,6.355381234476921
2024-08-08,6.366870384966601
2024-08-09,6.35984707219506
2024-08-12,6.4150131638323
2024-08-13,6.411014890058101
2024-08-14,6.4493032571506
2024-08-15,6.438955377284798
2024-08-16,6.4548964603258
2024-08-19,6.5320347831665995
2024-08-20,6.5234428339572
2024-08-21,6.529986486228099
2024-08-22,6.514628262136299
2024-08-23,6.501205767566701
2024-08-26,6.503306179225199
2024-08-27,6.5651836684256
2024-08-28,6.6763241633301
2024-08-29,6.6786097306158
2024-08-30,6.698529579312301
2024-09-02,6.704081446066399
2024-09-03,6.685032415713502
2024-09-04,6.692771268678001
2024-09-05,6.7055409189314
2024-09-06,6.7063872299320995
2024-09-09,6.699845235611301
2024-09-10,6.758687983370601
2024-09-11,6.7586992161316
2024-09-12,6.7568175894741005
2024-09-13,6.7632534793063
2024-09-17,6.760209240885301
2024-09-18,6.7760983111748
2024-09-19,6.775373832152999
2024-09-20,6.784317289078101
2024-09-23,6.821483199286301
2024-09-24,6.8403862346821
2024-09-25,6.8456978011115
2024-09-26,6.836850882076501
2024-09-27,6.855463166670299
2024-09-30,6.8445305231179
2024-10-01,6.841481571825801
2024-10-02,6.804892696224101
2024-10-03,6.834842927924701
2024-10-04,6.8690721941008
2024-10-07,6.871491619158901
2024-10-08,6.848064005870699
2024-10-09,6.8566007759731
2024-10-10,6.8539791495725995
2024-10-11,6.867087864471
2024-10-14,6.8675701823978
2024-10-15,6.8926420354078
2024-10-16,6.889782326602
2024-10-17,6.9049064052165985
2024-10-18,6.917858715930598
2024-10-21,6.876225619451301
2024-10-22,6.898432476592999
2024-10-23,6.9315877030902
2024-10-24,6.892263754418001
2024-10-25,6.8895306889069
2024-10-28,6.8628511329426
2024-10-29,6.8499189053025
2024-10-30,6.8534336342326
2024-11-01,6.827592955042999
2024-11-04,6.8423164030323
2024-11-05,6.881119410902601
2024-11-06,6.910244179433001
2024-11-07,6.920438813012601
2024-11-08,6.926815651037501
2024-11-11,6.9331924443837005
2024-11-12,6.947494057657501
2024-11-13,6.9619297761197005
2024-11-14,6.995248542161
2024-11-15,7.0110556525395
2024-11-18,7.0525533071449
2024-11-19,7.0441159745044
2024-11-20,7.066127086265401
2024-11-21,7.0212408410766995
2024-11-22,7.0334706992161005
2024-11-25,7.0590457432149005
2024-11-26,7.094426001044801
2024-11-27,7.110140078936
2024-11-28,7.104373516229103
2024-11-29,7.151810056284001
2024-12-02,7.127621256304102
2024-12-03,7.1642362042343
2024-12-04,7.1789534896958
2024-12-05,7.2015771045949
2024-12-06,7.2136561293159005
2024-12-09,7.1939948128922016
2024-12-10,7.1783946999956
2024-12-11,7.1188328447102
2024-12-12,7.136454008752399
2024-12-13,7.1429040653156015
2024-12-16,7.153164769950701
2024-12-17,7.148583335558401
2024-12-18,7.142959058117402
2024-12-19,7.168967843392
2024-12-20,7.1040090214550995
2024-12-23,7.0647289475097
2024-12-24,7.047293032164902
2024-12-26,7.0748895355031
2024-12-27,7.082269805900901
2024-12-30,7.089041500155899
