Date,1066.KL,1155.KL,1818.KL,2089.KL,2305.KL,2488.KL,3301.KL,3476.KL,4006.KL,5008.KL,5014.KL,5109.KL,5176.KL,5185.KL,5209.KL,5212.KL,5227.KL,5228.KL,5236.KL,5347.KL,5398.KL,5606.KL,5819.KL,5878.KL,5983.KL,6351.KL,6432.KL,7084.KL,7100.KL,7103.KL
2025-01-20 08:00:00+0800,6.102659225,9.968484879,8.427278519,19.8525219,6.949999809,5.300000191,13,5.619999886,7.050000191,1.480000019,10.94,1.138444662,1.800356746,2.709472895,4.12422657,1.472214341,2.164652824,1.159999967,1.525149941,13.5161705,4.291454315,2.630000114,19.8243885,2.239138365,6,6.587049007,6.630000114,4.565740108,3.857723713,1.470000029
2025-01-21 08:00:00+0800,6.112254143,9.968484879,8.546112061,19.9831295,6.949999809,5.300000191,13.10000038,5.630000114,7.090000153,1.5,10.94,1.148174882,1.810088396,2.718946934,4.153545856,1.472214341,2.174536943,1.159999967,1.498740077,13.41808605,4.331006527,2.619999886,19.9032917,2.239138365,6.079999924,6.666410923,6.630000114,4.605528355,3.877506733,1.50999999
2025-01-22 08:00:00+0800,6.112254143,10.04606056,8.318346977,20.17904282,6.949999809,5.239999771,13.38000011,5.739999771,7.110000134,1.49000001,10.94,1.15790534,1.839283347,2.709472895,4.153545856,1.472214341,2.164652824,1.169999957,1.505342841,13.61425686,4.30134201,2.619999886,19.9032917,2.269126892,5.989999771,6.78545475,6.630000114,4.585634232,3.828048706,1.465000033
2025-01-23 08:00:00+0800,6.112254143,10.04606056,8.387666702,20.19210434,6.949999809,5.230000019,13.31999969,5.78000021,7.090000153,1.519999981,10.94,1.15790534,1.829551697,2.699999094,4.241503716,1.462528706,2.164652824,1.169999957,1.485535741,13.53578854,4.242013454,2.619999886,19.9032917,2.269126892,5.880000114,6.775534153,6.619999886,4.575686932,3.857723713,1.480000019
2025-01-24 08:00:00+0800,6.121850014,10.0848484,8.209416389,20.21822548,7,5.309999943,13.27999973,5.78000021,7.090000153,1.529999971,10.94,1.15790534,1.829551697,2.709472895,4.153545856,1.462528706,2.144884348,1.149999976,1.472330332,13.49655437,4.143131733,2.630000114,19.9032917,2.259130716,5.880000114,6.775534153,6.619999886,4.605528355,3.857723713,1.529999971
2025-01-27 08:00:00+0800,6.121850014,10.04606056,8.387666702,20.06149483,7,5.21999979,13.26000023,5.659999847,7.059999943,1.519999981,10.94,1.148174882,1.819820046,2.690526009,4.085134506,1.462528706,2.125115871,1.139999986,1.44592154,13.18268013,4.014585972,2.700000048,20.0808239,2.279123068,5.800000191,6.666410923,6.619999886,4.595581055,3.837940454,1.539999962
2025-01-28 08:00:00+0800,6.121850014,9.929697037,8.229222298,19.91782379,7,5.159999847,13.27999973,5.78000021,7.099999905,1.529999971,10.92,1.148174882,1.829551697,2.662105083,4.02649641,1.45284307,2.144884348,1.149999976,1.44592154,13.33961773,3.984921932,2.680000067,19.9032917,2.229142189,5.670000076,6.646570683,6.610000134,4.525951385,3.828048706,1.524999976
2025-01-31 08:00:00+0800,6.169826508,10.02666664,8.268834114,19.9831295,7,5.199999809,13.35999966,5.800000191,7.050000191,1.519999981,10.94,1.15790534,1.839283347,2.662105083,4.006950378,1.462528706,2.144884348,1.149999976,1.44592154,13.33961773,3.994809628,2.690000057,19.9230175,2.259130716,5.699999809,6.696172237,6.630000114,4.545845509,3.828048706,1.549999952
2025-02-03 08:00:00+0800,6.160231113,9.987878799,8.140097618,20.12679863,7,5.21999979,13.19999981,5.800000191,7.03000021,1.529999971,10.94,1.15790534,1.819820046,2.67157793,4.094907761,1.462528706,2.13499999,1.169999957,1.44592154,13.31999969,4.093690872,2.690000057,20.0019207,2.279123068,5.699999809,6.78545475,6.630000114,4.595581055,3.877506733,1.549999952
2025-02-04 08:00:00+0800,6.179421902,10.06545448,8.140097618,20.11373901,7,5.199999809,13.15999985,5.789999962,7,1.519999981,10.96,1.16763556,1.878209949,2.68105197,4.075361729,1.481899977,2.144884348,1.169999957,1.452523112,13.28076553,4.133243561,2.690000057,20.0808239,2.34909606,5.849999905,6.765614033,6.599999905,4.595581055,3.867615223,1.534999967
2025-02-05 08:00:00+0800,6.189017296,10.02666664,8.258930206,20.24434662,7,5.239999771,13.22000027,5.900000095,7,1.539999962,10.94,1.16763556,1.887941718,2.699999094,4.085134506,1.491585493,2.154768467,1.129999995,1.452523112,13.35923386,4.331006527,2.660000086,20.06109619,2.369088411,5.989999771,6.755693436,6.659999847,4.545845509,3.867615223,1.534999967
2025-02-06 08:00:00+0800,6.208208084,10.10424232,8.179708481,20.27046776,7,5.300000191,13.19999981,5.989999771,6.989999771,1.549999952,10.94,1.16763556,1.897673368,2.699999094,4.075361729,1.481899977,2.13499999,1.149999976,1.44592154,13.45732021,4.419999599,2.700000048,20.12027359,2.399076939,5.869999886,6.725933075,6.650000095,4.545845509,3.897289991,1.544999957
2025-02-07 08:00:00+0800,6.217803478,10.10424232,8.318346977,20.44025993,7,5.289999962,13.65999985,5.989999771,7.010000229,1.549999952,10.94,1.15790534,1.897673368,2.690526009,4.085134506,1.472214341,2.160000086,1.149999976,1.44592154,13.47693634,4.559999943,2.700000048,20.13999939,2.399076939,5.860000134,6.805294991,6.659999847,4.605528355,3.887398481,1.570000052
2025-02-10 08:00:00+0800,6.217803478,10.14303017,8.239124298,20.40107727,7.099999905,5.289999962,13.57999992,5.980000019,7,1.539999962,10.94,1.15790534,1.897673368,2.68105197,4.075361729,1.491585493,2.170000076,1.149999976,1.511944652,13.5750227,4.480000019,2.700000048,20.12027359,2.379084587,5.869999886,6.765614033,6.670000076,4.585634232,3.828048706,1.629999995
