Date,2089.KL,3301.KL,1155.KL,4006.KL,5209.KL,5347.KL,5983.KL,1066.KL,1818.KL,5228.KL,5176.KL,5109.KL,5236.KL,5606.KL,6432.KL,3476.KL,5227.KL,7100.KL,2488.KL,7084.KL,5014.KL,5212.KL,7103.KL,6351.KL,5398.KL,5008.KL,5878.KL,2305.KL,5819.KL,5185.KL
2022-02-08,7.085956097,7.373288155,6.888241291,4.353267193,2.187014818,8.018938065,2.323781013,4.518866062,5.639680862,0.766104221,1.191499114,0.755864203,0.778450906,1.22701335,2.861325502,3.17569685,1.241487026,2.437804937,2.818840981,2.998027086,6.005438805,1.013691425,0.621579945,4.56729126,1.095861077,0.831113577,1.008176327,5.02543211,17.99809074,1.498925209
2022-02-09,7.085956097,7.373288155,7.011981487,4.369242668,2.187014818,8.124219894,2.354157448,4.583769321,5.657141209,0.766104221,1.183048844,0.755864203,0.789363503,1.245604396,2.869101286,3.148708344,1.233210325,2.462264299,2.877742529,3.177013636,6.152872562,1.013691425,0.62764442,4.584114552,1.144207835,0.839646697,1.026846051,5.02543211,18.23563004,1.507116079
2022-02-10,7.116109848,7.533926487,7.053228378,4.409181118,2.187014818,8.106671333,2.338968992,4.664897919,5.639680862,0.76030004,1.183048844,0.751711071,0.789363503,1.22701335,2.845775127,3.148708344,1.224933743,2.4948771,2.90298605,3.164228916,6.182358742,1.013691425,0.621579945,4.584114552,1.132121086,0.824287295,1.045515895,5.02543211,18.27217293,1.515307069
2022-02-11,7.116109848,7.413446903,7.06972599,4.473082542,2.187014818,8.036483765,2.354157448,4.713574886,5.630949974,0.76030004,1.183048844,0.751711071,0.793000817,1.214618564,2.861325502,3.157704592,1.209562063,2.486724138,2.860913515,3.132266521,6.143043518,1.013691425,0.615515471,4.550468445,1.156294584,0.839646697,1.073521018,5.02543211,18.27217293,1.498925209
2022-02-14,7.176414967,7.469670296,7.094475746,4.473082542,2.187014818,8.001389503,2.354157448,4.721688271,5.657141209,0.76030004,1.183048844,0.755864203,0.793000817,1.214618564,2.853550434,3.166701078,1.251560807,2.462264299,2.860913515,3.106697559,6.093898773,1.018455386,0.621579945,4.542058468,1.156294584,0.839646697,1.073521018,5.053350925,18.50971222,1.507116079
2022-02-15,7.236721992,7.469670296,7.110974312,4.513020039,2.178824425,8.010164261,2.354157448,4.697349548,5.718252182,0.766104221,1.207192659,0.760017276,0.807551503,1.214618564,2.876876354,3.238671064,1.243161201,2.429651737,2.886157036,3.132266521,6.113556385,1.026668668,0.606419146,4.584114552,1.152265668,0.836233437,1.054850817,5.02543211,18.49143982,1.490734458
2022-02-16,7.236721992,7.525894165,7.168718815,4.608872414,2.203397751,7.98384285,2.346563101,4.697349548,5.753172874,0.766104221,1.207192659,0.755864203,0.811189651,1.214618564,2.861325502,3.193689823,1.243161201,2.429651737,2.886157036,3.132266521,6.290476322,1.034881949,0.606419146,4.584114552,1.160323501,0.849886179,1.017511129,5.02543211,18.45489883,1.490734458
2022-02-17,7.246771812,7.517861366,7.160470486,4.696735859,2.211588144,8.010164261,2.338968992,4.648672104,5.735250473,0.76030004,1.198569655,0.755864203,0.807551503,1.214618564,2.884651661,3.229674816,1.234761596,2.445957899,2.919814825,3.145052195,6.546026707,1.034881949,0.621579945,4.584114552,1.168381333,0.851592839,1.017511129,5.165027618,18.41835213,1.490734458
2022-02-18,7.5382514,7.549989223,7.143971443,4.720698833,2.219779253,8.036483765,2.36175108,4.599995136,5.70836544,0.766104221,1.189947009,0.760017276,0.811189651,1.214618564,2.884651661,3.238671064,1.226361752,2.421498537,2.86932826,3.183406353,6.447738171,1.034881949,0.606419146,4.626169682,1.164352417,0.86183238,1.017511129,5.165027618,18.36353493,1.482543588
2022-02-21,7.407588005,7.614244461,7.259462833,4.672772884,2.252543926,7.931202412,2.414910316,4.624333858,5.717327595,0.766104221,1.198569655,0.760017276,0.836652994,1.214618564,2.892426968,3.238671064,1.226361752,2.462264299,2.877742529,3.177013636,6.30030489,1.034881949,0.606419146,4.626169682,1.208670378,0.853299439,0.998841286,5.165027618,18.27217293,1.466161847
