Date,Price
2022-09-27,3.403826003532506
2022-09-28,3.393458361849489
2022-09-29,3.389405741048442
2022-09-30,3.3995119726219785
2022-10-03,3.3980001470254817
2022-10-04,3.398124854003142
2022-10-05,3.411350843437085
2022-10-06,3.3901899014239123
2022-10-07,3.397562421149136
2022-10-11,3.3705561353922384
2022-10-12,3.3691950432943556
2022-10-13,3.3656376480633052
2022-10-14,3.361380358053742
2022-10-17,3.3630302693460727
2022-10-18,3.4176784088795262
2022-10-19,3.3877747999030112
2022-10-20,3.4045756772743383
2022-10-21,3.3784055912345488
2022-10-25,3.3790516342816934
2022-10-26,3.3990453892566315
2022-10-27,3.4135653327145894
2022-10-28,3.418022601707438
2022-10-31,3.4274901559391777
2022-11-01,3.417712222240503
2022-11-02,3.408697174233359
2022-11-03,3.3996376450536943
2022-11-04,3.42008370139884
2022-11-07,3.4211494270258593
2022-11-08,3.4452216931356396
2022-11-09,3.441882238512814
2022-11-10,3.4630651559933168
2022-11-11,3.468462258872298
2022-11-14,3.47430382575913
2022-11-15,3.4688636998787135
2022-11-16,3.4610460763303634
2022-11-17,3.463194681881898
2022-11-21,3.5549034759228615
2022-11-22,3.5546860216313987
2022-11-23,3.5531086196095782
2022-11-24,3.572361929562404
2022-11-25,3.583450584545831
2022-11-29,3.6037736811894066
2022-11-30,3.5986335782065613
2022-12-01,3.6020076675880914
2022-12-02,3.6045443679459055
2022-12-05,3.62234315118583
2022-12-06,3.6328516343723556
2022-12-07,3.638652550868365
2022-12-08,3.6392567428440667
2022-12-09,3.6381840706353805
2022-12-12,3.646197397527527
2022-12-13,3.6614456737218473
2022-12-14,3.662369509651256
2022-12-15,3.669122713608506
2022-12-16,3.7056125759244556
2022-12-19,3.6961790597665583
2022-12-20,3.6925058969648816
2022-12-21,3.6851175429502145
2022-12-22,3.681468113922706
2022-12-23,3.697911433549325
2022-12-27,3.7004496187374003
2022-12-28,3.7113649676732665
2022-12-29,3.714744611606396
2022-12-30,3.7170573573061665
2023-01-03,3.711692323240798
2023-01-04,3.711734164659902
2023-01-05,3.717911186233546
2023-01-06,3.7187029511836163
2023-01-09,3.74044877366526
2023-01-10,3.7478162021886656
2023-01-11,3.757578793417572
2023-01-12,3.756791740870745
2023-01-13,3.750325836190986
2023-01-16,3.7463679382557853
2023-01-17,3.74906459187515
2023-01-18,3.7609764959585683
2023-01-19,3.773049305932186
2023-01-20,3.792688341086358
2023-01-25,3.780157281116099
2023-01-26,3.782266430997858
2023-01-27,3.7737543014414223
2023-01-30,3.783331613240217
2023-01-31,3.779864491410078
2023-02-02,3.7912351071489487
2023-02-03,3.788156264891906
2023-02-07,3.8135970371690577
2023-02-08,3.80895810501425
2023-02-09,3.8069253021555705
2023-02-10,3.8143215770904373
2023-02-13,3.820373178947582
2023-02-14,3.827603935325995
2023-02-15,3.825495944602209
2023-02-16,3.814876235276082
2023-02-17,3.8257192113157767
2023-02-20,3.8513898176446717
2023-02-21,3.8489371679017075
2023-02-22,3.864714292866338
2023-02-23,3.865190364293095
2023-02-24,3.86042370430046
2023-02-27,3.881462624101659
2023-02-28,3.9252743662849174
2023-03-01,3.9350540389643793
2023-03-02,3.9297513493186504
2023-03-03,3.937417644037098
2023-03-06,3.9344989239186168
2023-03-07,3.9473893209436324
2023-03-08,3.9547708460354
2023-03-09,3.9593873586511306
2023-03-10,3.9419842221958072
2023-03-13,3.9221302345264495
2023-03-14,3.88729372656242
2023-03-15,3.9071168105499945
2023-03-16,3.874173373046396
2023-03-17,3.951449481844508
2023-03-20,3.914488326458032
2023-03-21,3.922549049637266
2023-03-22,3.9385523634482125
2023-03-23,3.927010226100512
2023-03-24,3.909091553997849
2023-03-27,3.8930955874037165
2023-03-28,3.9045623734263346
2023-03-29,3.8940006892220604
2023-03-30,3.9338862759965028
2023-03-31,3.929709894049499
2023-04-03,3.949552805956755
2023-04-04,3.952999450864249
2023-04-05,3.9505812817298946
2023-04-06,3.962212496865004
2023-04-07,3.9687678365019723
2023-04-10,3.9871469934175763
2023-04-11,4.01431126392751
2023-04-12,4.015951975455762
2023-04-13,4.033445128604373
2023-04-14,4.0279087056781195
2023-04-17,4.027057126428434
2023-04-18,4.019165277113562
2023-04-19,4.006282415247494
2023-04-20,4.004028667308173
2023-04-25,4.003302576016361
2023-04-26,4.011196487861561
2023-04-27,4.01412232391001
2023-04-28,4.004115471776387
2023-05-02,3.982858708864553
2023-05-03,4.015616132319373
2023-05-05,4.025148411979571
2023-05-08,4.056699633543116
2023-05-09,4.057087355661934
2023-05-10,4.074347891710092
2023-05-11,4.074289960321572
2023-05-12,4.061737444511798
2023-05-15,4.066245907363618
2023-05-16,4.062618715264135
2023-05-17,4.071115295104782
2023-05-18,4.061105062638639
2023-05-19,4.05256471845285
2023-05-22,4.053545326596701
2023-05-23,4.0401554440155785
2023-05-24,4.023883693082462
2023-05-25,4.0093103282968325
2023-05-26,3.997356159234623
2023-05-29,4.011755644031327
2023-05-30,3.9986979454410956
2023-05-31,3.9934690536766406
2023-06-01,3.976940260688992
2023-06-02,3.975119459611503
2023-06-06,3.9625994694440436
2023-06-07,3.958552098544592
2023-06-08,3.946165147915318
2023-06-09,3.948709610267222
2023-06-12,3.9486990942545357
2023-06-13,3.949866023910936
2023-06-14,3.971778889503066
2023-06-15,3.954340654719262
2023-06-16,3.953581779049592
2023-06-19,3.9555091947118526
2023-06-20,3.954671664428302
2023-06-21,3.958082354509577
2023-06-22,3.952955442423848
2023-06-23,3.9655114735710235
2023-06-26,3.972446197318865
2023-06-27,4.0200139326839786
2023-06-28,4.003728714719628
2023-06-30,4.011087934081328
2023-07-03,4.041901335583601
2023-07-04,4.05434029609188
2023-07-05,4.046890421581382
2023-07-06,4.0312183884647395
2023-07-07,4.0436544084477175
2023-07-10,4.051872535214079
2023-07-11,4.054349212688738
2023-07-12,4.056201582112449
2023-07-13,4.0522952792770495
2023-07-14,4.054557368845145
2023-07-17,4.046093101169718
2023-07-18,4.058552127837279
2023-07-20,4.068657636406132
2023-07-21,4.071250544652842
2023-07-24,4.0973742550550005
2023-07-25,4.1097625717433095
2023-07-26,4.098625246427549
2023-07-27,4.111273940976446
2023-07-28,4.096356856489461
2023-07-31,4.1045666891761
2023-08-01,4.1125836396698485
2023-08-02,4.117756412056216
2023-08-03,4.091341227769881
2023-08-04,4.085687126781472
2023-08-07,4.101454818452936
2023-08-08,4.10840694661047
2023-08-09,4.07692901912911
2023-08-10,4.0796821298451205
2023-08-11,4.097368837274179
2023-08-14,4.106242903247332
2023-08-15,4.116735175386429
2023-08-16,4.120208590815438
2023-08-17,4.10494049335452
2023-08-18,4.093479152603692
2023-08-21,4.097845610979205
2023-08-22,4.125012399541616
2023-08-23,4.128179255916225
2023-08-24,4.160444197685662
2023-08-25,4.152832779465145
2023-08-28,4.153928254866325
2023-08-29,4.16792577287131
2023-08-30,4.162970508425002
2023-09-01,4.179717423424279
2023-09-04,4.176957919958017
2023-09-05,4.174188269482169
2023-09-06,4.175388991934607
2023-09-07,4.157016294274
2023-09-08,4.165324806477551
2023-09-11,4.190516321780968
2023-09-12,4.1938074155346605
2023-09-13,4.202793484115772
2023-09-14,4.228759744127492
2023-09-15,4.301615192849253
2023-09-18,4.3382674444309215
2023-09-19,4.330096987544103
2023-09-20,4.3291446456097225
2023-09-21,4.324852975075299
2023-09-22,4.31489437204796
2023-09-25,4.301040519365569
2023-09-26,4.297850864323193
2023-09-27,4.2879294584023295
2023-09-29,4.26831025735119
2023-10-02,4.288581903904791
2023-10-03,4.292946350618393
2023-10-04,4.248400766204598
2023-10-05,4.257901948949674
2023-10-06,4.259781509131928
2023-10-09,4.264913751216029
2023-10-10,4.273451527340538
2023-10-11,4.270015707047508
2023-10-12,4.288246645400248
2023-10-13,4.311319306381394
2023-10-16,4.310463728760302
2023-10-17,4.324327414568962
2023-10-18,4.333187169959142
2023-10-19,4.327134858722128
2023-10-20,4.3218671164381375
2023-10-23,4.317493518596478
2023-10-24,4.330068994531959
2023-10-25,4.3392208763546884
2023-10-26,4.335394951789584
2023-10-27,4.339857567987233
2023-10-30,4.3370909202486585
2023-10-31,4.339159313308659
2023-11-01,4.328765301049981
2023-11-02,4.350204463707926
2023-11-03,4.355491112404149
2023-11-06,4.371806923592763
2023-11-07,4.367004362855728
2023-11-08,4.3957924533729695
2023-11-09,4.38631102367154
2023-11-10,4.385537653022601
2023-11-14,4.387545369622541
2023-11-15,4.4156065098550625
2023-11-16,4.418897684876351
2023-11-17,4.435269113581643
2023-11-20,4.435125616437111
2023-11-21,4.417567855161391
2023-11-22,4.416785946578251
2023-11-23,4.424453409651785
2023-11-24,4.414707579568767
2023-11-27,4.391232679027726
2023-11-28,4.424643935956787
2023-11-29,4.416567213696722
2023-11-30,4.499931231678378
2023-12-01,4.445353619305121
2023-12-04,4.442344915967408
2023-12-05,4.479493119236005
2023-12-06,4.485999298662436
2023-12-07,4.455505783950927
2023-12-08,4.449989193731748
2023-12-11,4.493014597143079
2023-12-12,4.506718596779151
2023-12-13,4.517073193450826
2023-12-14,4.545617084117191
2023-12-15,4.5933003586737575
2023-12-18,4.613574933742799
2023-12-19,4.62306330850178
2023-12-20,4.626779113420189
2023-12-21,4.619402319939759
2023-12-22,4.631485636136368
2023-12-26,4.621250815224261
2023-12-27,4.622791083551481
2023-12-28,4.6089711095451085
2023-12-29,4.599617289515398
2024-01-02,4.601577731093229
2024-01-03,4.627823600939512
2024-01-04,4.68037180933178
2024-01-05,4.715870297863828
2024-01-08,4.70906253388752
2024-01-09,4.744904540719128
2024-01-10,4.747756013730679
2024-01-11,4.7433460298172605
2024-01-12,4.785546034111687
2024-01-15,4.804731467728268
2024-01-16,4.794306670377818
2024-01-17,4.833730819246896
2024-01-18,4.844122916220828
2024-01-19,4.856772054710069
2024-01-22,4.8614015313105865
2024-01-23,4.8584237057519495
2024-01-24,4.874118285526071
2024-01-26,4.8957506672600575
2024-01-29,4.883908798203077
2024-01-30,4.9011191995803
2024-01-31,4.894422438557267
2024-02-02,4.885439340320009
2024-02-05,4.8663166217395
2024-02-06,4.905722272943208
2024-02-07,4.913642653816251
2024-02-08,4.929007914418579
2024-02-09,4.9346852689572795
2024-02-13,4.948813559508951
2024-02-14,4.943180923842879
2024-02-15,4.972493387287953
2024-02-16,4.967439108127571
2024-02-19,5.022063794004003
2024-02-20,5.070482073627442
2024-02-21,5.078078282442433
2024-02-22,5.099843872571116
2024-02-23,5.106431478113015
2024-02-26,5.125765179060519
2024-02-27,5.142525921614601
2024-02-28,5.195473462384924
2024-02-29,5.246451757647041
2024-03-01,5.32060954187933
2024-03-04,5.399988749773973
2024-03-05,5.326218250753149
2024-03-06,5.357944361635392
2024-03-07,5.3781898133416925
2024-03-08,5.413583464727562
2024-03-11,5.432792340072724
2024-03-12,5.444356250679297
2024-03-13,5.448709589238904
2024-03-14,5.487554316469784
2024-03-15,5.503800640816644
2024-03-18,5.49698171854887
2024-03-19,5.58980296920299
2024-03-20,5.629738930853411
2024-03-21,5.629371855663771
2024-03-22,5.6572039122978826
2024-03-25,5.668923616719344
2024-03-26,5.641602012952176
2024-03-27,5.680748371192396
2024-03-29,5.651236426681215
2024-04-01,5.669421002182786
2024-04-02,5.661172827042553
2024-04-03,5.621806205694525
2024-04-04,5.658629784310395
2024-04-05,5.702092810096064
2024-04-08,5.758762313312168
2024-04-09,5.787337114735885
2024-04-12,5.821055314158048
2024-04-15,5.787536635155726
2024-04-16,5.771880422629803
2024-04-17,5.773866307278318
2024-04-18,5.773472428546234
2024-04-19,5.801608002235346
2024-04-22,5.866624514633039
2024-04-23,5.858362269110434
2024-04-24,5.887364591760066
2024-04-25,5.919686062327286
2024-04-26,5.855788067377735
2024-04-29,5.901401003348816
2024-04-30,5.9288071992224065
2024-05-02,5.940831644103828
2024-05-03,5.928960509296039
2024-05-06,5.936742691970827
2024-05-07,5.964666205001443
2024-05-08,5.985389386520156
2024-05-09,5.995161670437427
2024-05-10,5.977168110830765
2024-05-13,5.976946213331665
2024-05-14,5.994420127760176
2024-05-15,6.000754885504814
2024-05-16,6.061505017319134
2024-05-17,6.059281028909535
2024-05-20,6.097757061230333
2024-05-21,6.078323793765157
2024-05-23,6.0862761264694765
2024-05-24,6.101220613776615
2024-05-27,6.113114392663104
2024-05-28,6.101664330822815
2024-05-29,6.091174565440403
2024-05-30,6.076774691037086
2024-05-31,6.107195986555625
2024-06-04,6.079929374861935
2024-06-05,6.001308302048668
2024-06-06,6.036036307942395
2024-06-07,6.059519759393936
2024-06-10,6.058143924568661
2024-06-11,6.040908528262321
2024-06-12,6.045335799953881
2024-06-13,6.01094679047928
2024-06-14,6.006290679961749
2024-06-18,5.979175208393524
2024-06-19,5.9603457565415665
2024-06-20,5.952694408749427
2024-06-21,5.993786992857437
2024-06-24,5.970372701208128
2024-06-25,5.965256023531013
2024-06-26,5.995213778706543
2024-06-27,6.018793573809371
2024-06-28,6.029516705172234
2024-07-01,6.063860193732068
2024-07-02,6.088230690718511
2024-07-03,6.104889682484256
2024-07-04,6.126611859255668
2024-07-05,6.119188527876327
2024-07-09,6.11206547310855
2024-07-10,6.113888246268215
2024-07-11,6.1383922823647525
2024-07-12,6.114077649999114
2024-07-15,6.1342152311747355
2024-07-16,6.154766097356979
2024-07-17,6.184243764869967
2024-07-18,6.149597276899631
2024-07-19,6.1444935522528805
2024-07-22,6.130721737626281
2024-07-23,6.136198741984523
2024-07-24,6.140343441883103
2024-07-25,6.165845706046133
2024-07-26,6.2487137987321315
2024-07-29,6.264639989061724
2024-07-30,6.273244322921582
2024-07-31,6.272087825933132
2024-08-01,6.295939913581912
2024-08-02,6.243245679705001
2024-08-05,5.964149976486908
2024-08-06,6.0490093805507925
2024-08-07,6.101546086828177
2024-08-08,6.11145157972802
2024-08-09,6.128293044068204
2024-08-12,6.18938394426787
2024-08-13,6.167115521448927
2024-08-14,6.227356931923424
2024-08-15,6.204204037510761
2024-08-16,6.211235520189439
2024-08-19,6.251352740782339
2024-08-20,6.237100926690548
2024-08-21,6.253439327001157
2024-08-22,6.269351901625105
2024-08-23,6.251449810338677
2024-08-26,6.2455700189163705
2024-08-27,6.309261685448399
2024-08-28,6.346332207917513
2024-08-29,6.365468718869667
2024-08-30,6.393984988079083
2024-09-02,6.397047556740862
2024-09-03,6.386842438395101
2024-09-04,6.3836025438768225
2024-09-05,6.441959283505407
2024-09-06,6.4191173551762155
2024-09-09,6.3991611687970185
2024-09-10,6.471785356568521
2024-09-11,6.43817257712084
2024-09-12,6.50019813847929
2024-09-13,6.507535213585898
2024-09-17,6.458786737677763
2024-09-18,6.460665345132458
2024-09-19,6.490275464315246
2024-09-20,6.488433990759724
2024-09-23,6.523238424646597
2024-09-24,6.517842572305264
2024-09-25,6.532568108112238
2024-09-26,6.514446053624861
2024-09-27,6.510336563646177
2024-09-30,6.53338019669012
2024-10-01,6.536462153685176
2024-10-02,6.499000364356268
2024-10-03,6.506516240323692
2024-10-04,6.541413886077991
2024-10-07,6.561322929352648
2024-10-08,6.563953772559201
2024-10-09,6.553134526754081
2024-10-10,6.541724255233872
2024-10-11,6.556921016523552
2024-10-14,6.574168949788041
2024-10-15,6.592220035615024
2024-10-16,6.595496600841264
2024-10-17,6.611118732257928
2024-10-18,6.641352881553443
2024-10-21,6.565322549079619
2024-10-22,6.594448256115028
2024-10-23,6.625360163690231
2024-10-24,6.610667711105582
2024-10-25,6.632729656407422
2024-10-28,6.680074758862658
2024-10-29,6.640991083402936
2024-10-30,6.636130444268578
2024-11-01,6.636258118008871
2024-11-04,6.653098572400981
2024-11-05,6.699256078721805
2024-11-06,6.775590821080287
2024-11-07,6.788754497925609
2024-11-08,6.801774041133288
2024-11-11,6.914315258115657
2024-11-12,6.953685294682408
2024-11-13,6.959030222637172
2024-11-14,7.061808081487227
2024-11-15,7.101517636545389
2024-11-18,7.1463227038266055
2024-11-19,7.14130461492998
2024-11-20,7.195214769162905
2024-11-21,7.126555176158321
2024-11-22,7.1586033305295915
2024-11-25,7.1469911300451185
2024-11-26,7.206107966494838
2024-11-27,7.193959428344623
2024-11-28,7.214558685491596
2024-11-29,7.274739280683043
2024-12-02,7.307933474761219
2024-12-03,7.401399297064861
2024-12-04,7.407700353239618
2024-12-05,7.44375808775226
2024-12-06,7.470489234454366
2024-12-09,7.493669825477644
2024-12-10,7.449660707483547
2024-12-11,7.365481290900557
2024-12-12,7.402057626227572
2024-12-13,7.412209661052853
2024-12-16,7.45573964361019
2024-12-17,7.48831386068157
2024-12-18,7.540855483104101
2024-12-19,7.557620170570527
2024-12-20,7.422757574616688
2024-12-23,7.207531559351807
2024-12-24,7.177613369854534
2024-12-26,7.252574847427431
2024-12-27,7.308661046277722
2024-12-30,7.292185157692844
